section_id,topic_id,question_id,question,producer_kind,aspect_id,kind,requirement_text,execution_path,required_fields,coverage_rules,complete_set_rule,evidence_requirement_ids,evidence_kinds,source_policy_ref,time_scope,display_tier,content_role,missing_policy,blocking_policy,applicability_policy,impact_scope,output_destination,derived_from,derived_from_scope,business_review_status,business_review_reason,transmission_layers,transmission_channel,v1_question,v1_required_aspects,change_type,business_reason,v1_mapped_aspects,independent_meaning,researchability_reason,coverage_reason,search_audit_reason,evidence_authority_reason,writing_spec_ownership,writing_spec_reason
company,company_identity,company_identity_history,历史沿革：重大改革、股权变更、法定代表人变更、上市及重大募资事项,topic_harness,company_identity_history.legal_rep_changes,fact_set,法定代表人变更,topic_harness,法定代表人变更事件 | 日期,required_fields_complete | minimum_sources | direct_support,以权威披露的重大节点为集合锚点,er_comp_history,paragraph,source_policy_v1,SINCE_INCEPTION_MILESTONES,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「法定代表人变更」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_comp_history']（['company_industry']），主槽位 co-h1；可独立核验，无需额外业务裁决",,,历史沿革：重大改革、股权变更、法定代表人变更、上市及重大募资事项,重大改革与股权变更 | 法定代表人变更 | 上市及重大募资事项,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,法定代表人变更,法定代表人变更,"以 fact_set 形态独立研究，required_fields=['法定代表人变更事件', '日期']，可独立核验/成缺口","覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 以权威披露的重大节点为集合锚点）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_comp_history']：evidence_kind=['paragraph']，source_classes=['company_industry']，minimum_sources=[1],primary:co-h1,主槽位落在 co-h1（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_identity,company_identity_history,历史沿革：重大改革、股权变更、法定代表人变更、上市及重大募资事项,topic_harness,company_identity_history.listing_fundraising,fact_set,上市及重大募资事项,topic_harness,上市或募资事件 | 日期,required_fields_complete | minimum_sources | direct_support,以权威披露的重大节点为集合锚点,er_comp_history,paragraph,source_policy_v1,SINCE_INCEPTION_MILESTONES,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「上市及重大募资事项」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_comp_history']（['company_industry']），主槽位 co-h1；可独立核验，无需额外业务裁决",,,历史沿革：重大改革、股权变更、法定代表人变更、上市及重大募资事项,重大改革与股权变更 | 法定代表人变更 | 上市及重大募资事项,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,上市及重大募资事项,上市及重大募资事项,"以 fact_set 形态独立研究，required_fields=['上市或募资事件', '日期']，可独立核验/成缺口","覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 以权威披露的重大节点为集合锚点）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_comp_history']：evidence_kind=['paragraph']，source_classes=['company_industry']，minimum_sources=[1],primary:co-h1,主槽位落在 co-h1（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_control,company_control_chain,控股股东、实际控制人、持股比例与控制链条,topic_harness,company_control_chain.controlling_shareholder,fact_set,控股股东,topic_harness,控股股东,required_fields_complete | minimum_sources | direct_support | applicability,,er_control_chain,field,source_policy_v1,CURRENT_AS_OF_WITH_24M_CHANGES,required_body,paragraph,transfer_human,REPORT_BLOCKED,valid_no_controller,subject,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「控股股东」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'applicability']，证据 ['er_control_chain']（['company_industry', 'external', 'structured_db']），主槽位 co-h2；可独立核验，无需额外业务裁决",,,控股股东、实际控制人及控制链条（含可视化关系图）；合法无实际控制人为 SATISFIED，无法确认时 REPORT_BLOCKED,控股股东 | 实际控制人 | 持股比例与控制链条,applicability_refined,v1 required_aspects 保留，新增/细化 applicability_policy ['valid_no_controller']，把合法不适用/无实际控制人等分支显式化为终态，非事实缺失。,控股股东,控股股东,以 fact_set 形态独立研究，required_fields=['控股股东']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'applicability']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_control_chain']：evidence_kind=['field']，source_classes=['company_industry', 'external', 'structured_db']，minimum_sources=[1]",primary:co-h2,主槽位落在 co-h2（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_control,company_control_chain,控股股东、实际控制人、持股比例与控制链条,topic_harness,company_control_chain.actual_controller,fact_set,实际控制人,topic_harness,实际控制人,required_fields_complete | minimum_sources | direct_support | applicability,,er_control_chain,field,source_policy_v1,CURRENT_AS_OF_WITH_24M_CHANGES,required_body,paragraph,transfer_human,REPORT_BLOCKED,valid_no_controller,subject,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「实际控制人」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'applicability']，证据 ['er_control_chain']（['company_industry', 'external', 'structured_db']），主槽位 co-h2；可独立核验，无需额外业务裁决",,,控股股东、实际控制人及控制链条（含可视化关系图）；合法无实际控制人为 SATISFIED，无法确认时 REPORT_BLOCKED,控股股东 | 实际控制人 | 持股比例与控制链条,applicability_refined,v1 required_aspects 保留，新增/细化 applicability_policy ['valid_no_controller']，把合法不适用/无实际控制人等分支显式化为终态，非事实缺失。,实际控制人,实际控制人,以 fact_set 形态独立研究，required_fields=['实际控制人']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'applicability']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_control_chain']：evidence_kind=['field']，source_classes=['company_industry', 'external', 'structured_db']，minimum_sources=[1]",primary:co-h2,主槽位落在 co-h2（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_control,company_control_chain,控股股东、实际控制人、持股比例与控制链条,topic_harness,company_control_chain.shareholding_chain,fact_set,持股比例与控制链条,topic_harness,持股比例 | 控制链条,required_fields_complete | minimum_sources | direct_support,,er_control_chain,field,source_policy_v1,CURRENT_AS_OF_WITH_24M_CHANGES,required_body,paragraph_and_table,transfer_human,REPORT_BLOCKED,,subject,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「持股比例与控制链条」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_control_chain']（['company_industry', 'external', 'structured_db']），主槽位 co-h2；可独立核验，无需额外业务裁决",,,控股股东、实际控制人及控制链条（含可视化关系图）；合法无实际控制人为 SATISFIED，无法确认时 REPORT_BLOCKED,控股股东 | 实际控制人 | 持股比例与控制链条,applicability_refined,v1 required_aspects 保留，新增/细化 applicability_policy ['valid_no_controller']，把合法不适用/无实际控制人等分支显式化为终态，非事实缺失。,持股比例与控制链条,持股比例与控制链条,"以 fact_set 形态独立研究，required_fields=['持股比例', '控制链条']，可独立核验/成缺口","覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_control_chain']：evidence_kind=['field']，source_classes=['company_industry', 'external', 'structured_db']，minimum_sources=[1]",primary:co-h2,主槽位落在 co-h2（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_subsidiaries,company_subsidiaries,主要子公司、集团结构、重要关联方,topic_harness,company_subsidiaries.major_subsidiaries,all_disclosed_items,权威材料明确列示的主要/重要子公司，及对收入/资产/产能/现金流/信用风险有重大影响的主体,topic_harness,子公司名称 | 持股比例 | 主要业务,set_complete | required_fields_complete | minimum_sources | direct_support | search_audit,以权威披露的『主要/重要子公司』表题/表头/清单为集合锚点；完整合并范围可保留审计不全部写入正文,er_subsidiaries,paragraph,source_policy_v1,CURRENT_AS_OF_WITH_24M_CHANGES,required_body,paragraph_and_table,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「主要子公司」固化，以 all_disclosed_items 形态独立研究，覆盖 ['set_complete', 'required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_subsidiaries']（['company_industry']），主槽位 co-h3；可独立核验，无需额外业务裁决",,,主要子公司、集团结构与重要关联方,主要子公司 | 集团结构 | 重要关联方,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,主要子公司,权威材料明确列示的主要/重要子公司，及对收入/资产/产能/现金流/信用风险有重大影响的主体,"以 all_disclosed_items 形态独立研究，required_fields=['子公司名称', '持股比例', '主要业务']，可独立核验/成缺口","覆盖规则 ['set_complete', 'required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 以权威披露的『主要/重要子公司』表题/表头/清单为集合锚点；完整合并范围可保留审计不全部写入正文）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_subsidiaries']：evidence_kind=['paragraph']，source_classes=['company_industry']，minimum_sources=[1],primary:co-h3,主槽位落在 co-h3（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_subsidiaries,company_subsidiaries,主要子公司、集团结构、重要关联方,topic_harness,company_subsidiaries.group_structure,fact_set,集团结构,topic_harness,集团结构,required_fields_complete | minimum_sources | direct_support,,er_subsidiaries,paragraph,source_policy_v1,CURRENT_AS_OF_WITH_24M_CHANGES,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「集团结构」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_subsidiaries']（['company_industry']），主槽位 co-h3；可独立核验，无需额外业务裁决",,,主要子公司、集团结构与重要关联方,主要子公司 | 集团结构 | 重要关联方,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,集团结构,集团结构,以 fact_set 形态独立研究，required_fields=['集团结构']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_subsidiaries']：evidence_kind=['paragraph']，source_classes=['company_industry']，minimum_sources=[1],primary:co-h3,主槽位落在 co-h3（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_subsidiaries,company_subsidiaries,主要子公司、集团结构、重要关联方,topic_harness,company_subsidiaries.related_parties,fact_set,重要关联方,topic_harness,重要关联方,required_fields_complete | minimum_sources | direct_support,,er_subsidiaries,paragraph,source_policy_v1,CURRENT_AS_OF_WITH_24M_CHANGES,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「重要关联方」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_subsidiaries']（['company_industry']），主槽位 co-h3；可独立核验，无需额外业务裁决",,,主要子公司、集团结构与重要关联方,主要子公司 | 集团结构 | 重要关联方,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,重要关联方,重要关联方,以 fact_set 形态独立研究，required_fields=['重要关联方']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_subsidiaries']：evidence_kind=['paragraph']，source_classes=['company_industry']，minimum_sources=[1],primary:co-h3,主槽位落在 co-h3（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_business,company_business_main,主营业务构成、产品与方案、应用场景、收入成本毛利构成、产业链位置、报告期与口径,topic_harness,company_business_main.main_business,all_disclosed_items,主营业务构成（分板块/分部）,topic_harness,业务板块 | 收入 | 收入占比,set_complete | required_fields_complete | minimum_sources | direct_support | search_audit,以权威披露的分业务/分产品收入表题/表头/合计行为集合锚点,er_business,field,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「主营业务构成」固化，以 all_disclosed_items 形态独立研究，覆盖 ['set_complete', 'required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_business']（['company_industry', 'structured_db']），主槽位 co-h4；可独立核验，无需额外业务裁决",,,主营业务、收入/成本/毛利构成与产业链位置；主营业务完全无法确认时阻断章节,主营业务构成 | 各业务收入及收入占比 | 各业务成本与毛利构成 | 产业链位置 | 对应报告期与口径,split,v1 的 5 个 required_aspects 拆为 7 个独立 required_body aspect（主营业务构成→3、各业务收入及收入占比→1、各业务成本与毛利构成→1、产业链位置→1、对应报告期与口径→1），各自可独立研究/核验/成缺口。,主营业务构成,主营业务构成（分板块/分部）,"以 all_disclosed_items 形态独立研究，required_fields=['业务板块', '收入', '收入占比']，可独立核验/成缺口","覆盖规则 ['set_complete', 'required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 以权威披露的分业务/分产品收入表题/表头/合计行为集合锚点）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,"证据 ['er_business']：evidence_kind=['field']，source_classes=['company_industry', 'structured_db']，minimum_sources=[1]",primary:co-h4,主槽位落在 co-h4（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_business,company_business_main,主营业务构成、产品与方案、应用场景、收入成本毛利构成、产业链位置、报告期与口径,topic_harness,company_business_main.products_solutions,fact_set,产品与方案,topic_harness,产品与方案,required_fields_complete | minimum_sources | direct_support,,er_business,field,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「主营业务构成」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_business']（['company_industry', 'structured_db']），主槽位 co-h4；可独立核验，无需额外业务裁决",,,主营业务、收入/成本/毛利构成与产业链位置；主营业务完全无法确认时阻断章节,主营业务构成 | 各业务收入及收入占比 | 各业务成本与毛利构成 | 产业链位置 | 对应报告期与口径,split,v1 的 5 个 required_aspects 拆为 7 个独立 required_body aspect（主营业务构成→3、各业务收入及收入占比→1、各业务成本与毛利构成→1、产业链位置→1、对应报告期与口径→1），各自可独立研究/核验/成缺口。,主营业务构成,产品与方案,以 fact_set 形态独立研究，required_fields=['产品与方案']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_business']：evidence_kind=['field']，source_classes=['company_industry', 'structured_db']，minimum_sources=[1]",primary:co-h4,主槽位落在 co-h4（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_business,company_business_main,主营业务构成、产品与方案、应用场景、收入成本毛利构成、产业链位置、报告期与口径,topic_harness,company_business_main.app_scenarios,fact_set,应用场景,topic_harness,应用场景,required_fields_complete | minimum_sources | direct_support,,er_business,field,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「主营业务构成」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_business']（['company_industry', 'structured_db']），主槽位 co-h4；可独立核验，无需额外业务裁决",,,主营业务、收入/成本/毛利构成与产业链位置；主营业务完全无法确认时阻断章节,主营业务构成 | 各业务收入及收入占比 | 各业务成本与毛利构成 | 产业链位置 | 对应报告期与口径,split,v1 的 5 个 required_aspects 拆为 7 个独立 required_body aspect（主营业务构成→3、各业务收入及收入占比→1、各业务成本与毛利构成→1、产业链位置→1、对应报告期与口径→1），各自可独立研究/核验/成缺口。,主营业务构成,应用场景,以 fact_set 形态独立研究，required_fields=['应用场景']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_business']：evidence_kind=['field']，source_classes=['company_industry', 'structured_db']，minimum_sources=[1]",primary:co-h4,主槽位落在 co-h4（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_business,company_business_main,主营业务构成、产品与方案、应用场景、收入成本毛利构成、产业链位置、报告期与口径,topic_harness,company_business_main.revenue_breakdown,fact_set,各业务收入及收入占比,topic_harness,各业务收入 | 收入占比,required_fields_complete | minimum_sources | direct_support,,er_business,field,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「各业务收入及收入占比」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_business']（['company_industry', 'structured_db']），主槽位 co-h4；可独立核验，无需额外业务裁决",,,主营业务、收入/成本/毛利构成与产业链位置；主营业务完全无法确认时阻断章节,主营业务构成 | 各业务收入及收入占比 | 各业务成本与毛利构成 | 产业链位置 | 对应报告期与口径,split,v1 的 5 个 required_aspects 拆为 7 个独立 required_body aspect（主营业务构成→3、各业务收入及收入占比→1、各业务成本与毛利构成→1、产业链位置→1、对应报告期与口径→1），各自可独立研究/核验/成缺口。,各业务收入及收入占比,各业务收入及收入占比,"以 fact_set 形态独立研究，required_fields=['各业务收入', '收入占比']，可独立核验/成缺口","覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_business']：evidence_kind=['field']，source_classes=['company_industry', 'structured_db']，minimum_sources=[1]",primary:co-h4,主槽位落在 co-h4（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_business,company_business_main,主营业务构成、产品与方案、应用场景、收入成本毛利构成、产业链位置、报告期与口径,topic_harness,company_business_main.cost_gross_margin,fact_set,各业务成本与毛利构成,topic_harness,各业务成本 | 毛利 | 毛利率,required_fields_complete | minimum_sources | direct_support,,er_business,field,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「各业务成本与毛利构成」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_business']（['company_industry', 'structured_db']），主槽位 co-h4；可独立核验，无需额外业务裁决",,,主营业务、收入/成本/毛利构成与产业链位置；主营业务完全无法确认时阻断章节,主营业务构成 | 各业务收入及收入占比 | 各业务成本与毛利构成 | 产业链位置 | 对应报告期与口径,split,v1 的 5 个 required_aspects 拆为 7 个独立 required_body aspect（主营业务构成→3、各业务收入及收入占比→1、各业务成本与毛利构成→1、产业链位置→1、对应报告期与口径→1），各自可独立研究/核验/成缺口。,各业务成本与毛利构成,各业务成本与毛利构成,"以 fact_set 形态独立研究，required_fields=['各业务成本', '毛利', '毛利率']，可独立核验/成缺口","覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_business']：evidence_kind=['field']，source_classes=['company_industry', 'structured_db']，minimum_sources=[1]",primary:co-h4,主槽位落在 co-h4（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_business,company_business_main,主营业务构成、产品与方案、应用场景、收入成本毛利构成、产业链位置、报告期与口径,topic_harness,company_business_main.industry_chain_position,fact_set,产业链位置,topic_harness,产业链位置,required_fields_complete | minimum_sources | direct_support,,er_business,field,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「产业链位置」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_business']（['company_industry', 'structured_db']），主槽位 co-h4；可独立核验，无需额外业务裁决",,,主营业务、收入/成本/毛利构成与产业链位置；主营业务完全无法确认时阻断章节,主营业务构成 | 各业务收入及收入占比 | 各业务成本与毛利构成 | 产业链位置 | 对应报告期与口径,split,v1 的 5 个 required_aspects 拆为 7 个独立 required_body aspect（主营业务构成→3、各业务收入及收入占比→1、各业务成本与毛利构成→1、产业链位置→1、对应报告期与口径→1），各自可独立研究/核验/成缺口。,产业链位置,产业链位置,以 fact_set 形态独立研究，required_fields=['产业链位置']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_business']：evidence_kind=['field']，source_classes=['company_industry', 'structured_db']，minimum_sources=[1]",primary:co-h4,主槽位落在 co-h4（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
company,company_business,company_business_main,主营业务构成、产品与方案、应用场景、收入成本毛利构成、产业链位置、报告期与口径,topic_harness,company_business_main.period_unit_caliber,fact_set,对应报告期与口径（期间/单位/口径）,topic_harness,报告期 | 金额单位 | 统计口径,required_fields_complete | minimum_sources | direct_support,,er_business,field,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对应报告期与口径」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_business']（['company_industry', 'structured_db']），主槽位 co-h4；可独立核验，无需额外业务裁决",,,主营业务、收入/成本/毛利构成与产业链位置；主营业务完全无法确认时阻断章节,主营业务构成 | 各业务收入及收入占比 | 各业务成本与毛利构成 | 产业链位置 | 对应报告期与口径,split,v1 的 5 个 required_aspects 拆为 7 个独立 required_body aspect（主营业务构成→3、各业务收入及收入占比→1、各业务成本与毛利构成→1、产业链位置→1、对应报告期与口径→1），各自可独立研究/核验/成缺口。,对应报告期与口径,对应报告期与口径（期间/单位/口径）,"以 fact_set 形态独立研究，required_fields=['报告期', '金额单位', '统计口径']，可独立核验/成缺口","覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_business']：evidence_kind=['field']，source_classes=['company_industry', 'structured_db']，minimum_sources=[1]",primary:co-h4,主槽位落在 co-h4（公司 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
